chr position COMBINED_rate(cM/Mb) Genetic_Map(cM)
22 49795501 4.7147195279 71.9876103957971
22 49795510 4.5715319266 71.9876515395844
22 49795672 4.5481223043 71.9883883353977
22 49795676 4.5428242831 71.9884065066949
22 49795779 4.515486895 71.988871601845
22 49795820 4.4477488924 71.9890539595497
22 49795912 4.4422740461 71.9894626487619
22 49795967 4.1488589356 71.9896908360033
22 49796014 3.2669555719 71.9898443829152
22 49796144 1.6971120694 71.9900650074842
22 49796563 1.6967737465 71.990775955684
22 49796630 1.7005116085 71.9908898899618
22 49796784 1.6999373472 71.9911516803133
22 49796800 1.7117271172 71.9911790679471
22 49797064 1.711119051 71.9916308033766
22 49797186 5.4172284449 71.9922917052469
22 49797301 6.6731359585 71.9930591158821
22 49797531 7.2219246331 71.9947201585477
22 49797621 7.3674285628 71.9953832271184
22 49797741 7.3785526683 71.9962686534386
22 49797810 7.37901269 71.9967778053142
22 49797914 7.3788895651 71.997545209829
22 49798011 7.3790418957 71.9982609768928
22 49798240 7.3790418957 71.999950777487
22 49798768 7.3631287886 72.0038385094873
22 49798819 7.3649716192 72.0042141230399
22 49799265 8.4214054618 72.0079700698759
22 49799398 9.9182248434 72.00928919378
22 49799839 20.4229105433 72.0182956973296
22 49799840 36.387620997 72.0183320849506
22 49800072 38.6262842391 72.0272933828941
22 49800082 40.3506348778 72.0276968892429
22 49800107 41.1316343165 72.0287251801008
22 49800121 41.5884185364 72.0293074179603
22 49800137 41.7250685493 72.0299750190571
22 49800204 41.8161023955 72.0327766979176
22 49800265 41.8617740546 72.0353302661349
22 49800376 41.8617740546 72.039976923055
22 49800391 41.8617740546 72.0406048496658
22 49800445 41.8617740546 72.0428653854648
22 49800467 41.8617740546 72.043786344494
22 49800746 41.8617740546 72.0554657794552
22 49801075 41.8617740546 72.0692383031192
22 49802082 41.8617740546 72.1113931095921
22 49802109 41.8617740546 72.1125233774916
22 49802450 41.8617740546 72.1267982424442
22 49802594 41.8617740546 72.1328263379081
22 49803008 18.9490641525 72.1406712504672
22 49803108 14.3175554997 72.1421030060172
22 49803179 3.2324314991 72.1423325086536
22 49803451 2.1350429189 72.1429132403276
22 49803587 1.9454555258 72.1431778222791
22 49803808 1.9318677954 72.1436047650619
22 49804092 1.9225779181 72.1441507771906
22 49804969 2.0389121775 72.1459389031703
22 49805177 1.8557762643 72.1463249046333
22 49805180 1.6566689457 72.1463298746401
22 49805951 1.7786401004 72.1477012061575
22 49806600 0.8300297426 72.1482398954604
22 49806710 0.4385298807 72.1482881337473
22 49806863 0.9940014341 72.1484402159667
22 49806906 2.2900149638 72.1485386866102
22 49807357 2.288259116 72.1495706914715
22 49807447 0.9554531428 72.1496566822543
22 49807522 0.9561579052 72.1497283940972
22 49807696 0.8241731925 72.1498718002327
22 49807799 0.7869109196 72.1499528520575
22 49807823 0.7647634125 72.1499712063794
22 49808567 0.8443275634 72.1505993860865
22 49809003 0.8440312321 72.1509673837037
22 49809007 0.84270699 72.1509707545317
22 49809312 1.0862299728 72.1513020546734
22 49809465 1.1490298845 72.1514778562457
22 49809676 1.2729810169 72.1517464552403
22 49810402 1.6846571464 72.1529695163286
22 49810658 2.1569829657 72.1535217039678
22 49811154 2.1552300345 72.1545906980649
22 49812076 2.2019478775 72.156620894008
22 49812148 2.3730224595 72.156791751625
22 49812223 2.6077615494 72.1569873337412
22 49812502 2.6021894566 72.1577133445996
22 49812531 4.1589584906 72.1578339543959
22 49812875 1.6756955204 72.1584103936549
22 49813006 1.0766761608 72.158551438232
22 49813018 0.521874209 72.1585577007225
22 49813232 0.3511828497 72.1586328538523
22 49813343 0.317482552 72.1586680944156
22 49813357 0.2854198262 72.1586720902931
22 49813435 0.2456585263 72.1586912516582
22 49816198 0.2456709704 72.1593700405494
22 49816283 0.2456709704 72.1593909225819
22 49816364 0.2494371397 72.1594111269902
22 49816591 0.2542595365 72.159468843905
22 49816632 0.256876759 72.1594793758521
22 49816671 0.2618461167 72.1594895878506
22 49816890 0.2938421357 72.1595539392784
22 49817197 0.5934668176 72.1597361335914
22 49817262 1.0854936313 72.1598066906774
22 49817400 1.2508483293 72.1599793077469
22 49817532 1.512155292 72.1601789122454
22 49818119 8.9833410902 72.1654521334653
22 49818189 8.9799292525 72.166080728513
22 49818305 7.6079890084 72.166963255238
22 49818315 4.5985577395 72.1670092408154
22 49818935 1.9323485968 72.1682072969454
22 49819132 1.889993675 72.1685796256994
22 49819490 1.8630903817 72.169246612056
22 49819671 1.6336093233 72.1695422953435
22 49819967 1.564877124 72.1700054989722
22 49821088 1.0829835568 72.1712195235394
22 49821415 0.9168462415 72.1715193322604
22 49821969 0.8944965151 72.1720148833298
22 49822720 0.8943747336 72.1726865587547
22 49823026 0.9065559444 72.1729639648737
22 49823082 1.0026533042 72.1730201134587
22 49823224 24.3830497817 72.1764825065277
22 49825403 24.3830497817 72.229613172002
22 49825918 11.3050041726 72.2354352491509
22 49826381 9.3021515601 72.2397421453232
22 49827180 11.573708844 72.2489895386896
22 49827249 4.4039465692 72.2492934110029
22 49827478 3.4057787152 72.2500733343287
22 49827532 0.7883032392 72.2501159027036
22 49827755 0.7874542354 72.2502915049981
22 49827880 0.7005459129 72.2503790732372
22 49828171 0.6734352422 72.2505750428927
22 49829118 0.6734352422 72.251212786067
22 49829517 0.6735382789 72.2514815278403
22 49830717 0.7322856247 72.25236027059
22 49830851 0.7429955678 72.252459831996
22 49831389 0.9028753604 72.25294557894
22 49831428 1.0042262009 72.2529847437618
22 49832070 2.0500317416 72.2543008641399
22 49832131 3.1588182537 72.2544935520533
22 49832693 3.924048911 72.2566988675413
22 49834568 3.9388817804 72.2640842708796
22 49834747 3.9478535294 72.2647909366613
22 49838664 26.4475384455 72.3683859447524
22 49841070 26.4475384455 72.4320187222522
22 49841479 26.3506589582 72.4427961417661
22 49845286 26.3413164971 72.5430775336706
22 49847719 26.3628899361 72.6072184448851
22 49849024 26.3729311649 72.6416351200553
22 49851212 3.9537466296 72.6502859176809
22 49855398 3.953582655 72.6668356146747
22 49855402 3.953269389 72.6668514277523
22 49855674 3.953088915 72.6679266679372
22 49858222 3.9135680472 72.6778984393214
22 49859387 3.8745104182 72.6824122439586
22 49861033 2.1683128276 72.6859812868729
22 49861397 0.7408055527 72.686250940094
22 49861684 0.7412037265 72.6864636655636
22 49861858 0.7428482793 72.6865929211641
22 49861906 0.7434409822 72.6866286063313
22 49861915 0.745062263 72.6866353118916
22 49861921 0.7459189763 72.6866397874055
22 49862038 0.7512345847 72.686727681852
22 49862903 2.9934697334 72.6893170331713
22 49863319 3.5801000163 72.6908063547781
22 49863694 3.8339169368 72.6922440736294
22 49863849 3.9417277538 72.6928550414312
22 49864174 3.9593912366 72.6941418435831
22 49865198 4.3560559199 72.6986024448451
22 49865574 4.3516233541 72.7002386552262
22 49865824 4.3304184369 72.7013212598355
22 49865882 3.9346138354 72.701549467438
22 49866137 2.1578625054 72.7020997223768
22 49867931 1.345413695 72.7045133945456
22 49868168 1.3433619331 72.7048317713238
22 49869864 1.3494453678 72.7071204306676
22 49871696 1.4366615348 72.7097523945993
22 49873261 1.8616922464 72.712665942965
22 49873411 2.1375749023 72.7129865792003
22 49873496 2.3316458496 72.7131847690975
22 49873588 2.4058977987 72.713406111695
22 49874124 2.353312932 72.7146674874265
22 49874136 2.2944181794 72.7146950204447
22 49874149 2.238732547 72.7147241239678
22 49874467 2.2167507154 72.7154290506953
22 49874509 2.1987134709 72.7155213966611
22 49874704 2.2023878658 72.7159508622949
22 49875893 2.2072021151 72.7185752256098
22 49875943 2.2067682546 72.7186855640225
22 49876320 2.209776422 72.7195186497336
22 49876484 2.2108213846 72.7198812244407
22 49876931 2.2196832782 72.720873422866
22 49877353 2.2096071289 72.7218058770744
22 49877444 2.1841005856 72.7220046302277
22 49877660 2.1580804684 72.7224707756089
22 49877754 2.1240738688 72.7226704385525
22 49877822 2.1240631083 72.7228148748439
22 49877875 2.124887429 72.7229274938776
22 49877947 2.1261258555 72.7230805749392
22 49878274 2.0002849095 72.7237346681046
22 49878293 2.003047994 72.7237727260165
22 49878324 1.8852448432 72.7238311686067
22 49878882 1.6806520143 72.7247689724306
22 49878996 1.6865676309 72.7249612411406
22 49879715 1.6719386441 72.7261633650257
22 49880165 1.6730012222 72.7269162155757
22 49880491 1.6642500737 72.7274587610997
22 49880882 1.6654715615 72.7281099604802
22 49885178 6.0744481806 72.7542057898641
22 49885698 8.718128512 72.7587392166903
22 49886280 5.0091224164 72.7616545259367
22 49887506 4.397577303 72.7670459557102
22 49888767 4.3951820567 72.7725882802837
22 49888959 4.3951711336 72.7734321531413
22 49891849 4.3835507002 72.7861006146649
22 49892168 4.3861114843 72.7874997842284
22 49892317 4.383172888 72.7881528769887
22 49893011 4.3864206455 72.7911970529167
22 49893188 3.8943150598 72.7918863466822
22 49893317 3.3658699761 72.7923205439092
22 49893409 3.0142379616 72.7925978538016
22 49897782 9.5412844464 72.8343218906857
22 49899689 9.4222780103 72.8522901748514
22 49899986 0.6845063313 72.8524934732318
22 49900014 0.0457428648 72.852494754032
22 49900117 0.0451106721 72.8524994004312
22 49900158 0.0331666381 72.8525007602634
22 49900249 0.0330463087 72.8525037674775
22 49900966 0.1035021393 72.8525779785113
22 49901056 0.4784852273 72.8526210421818
22 49901159 1.5430029886 72.8527799714896
22 49901565 1.5430029886 72.853406430703
22 49901608 1.1011338356 72.853453779458
22 49901635 0.7346430585 72.8534736148205
22 49901660 0.5017767332 72.8534861592388
22 49901755 0.4419426302 72.8535281437887
22 49901846 0.4283271774 72.8535671215619
22 49901955 0.4280830675 72.8536137826162
22 49903630 0.4282977841 72.8543311814046
22 49903918 0.4285610414 72.8544546069845
22 49904216 0.4285716369 72.8545823213323
22 49904978 0.4286674381 72.8549089659201
22 49905013 0.4289509473 72.8549239792033
22 49906046 0.4340416482 72.8553723442259
22 49906162 0.4340416482 72.855422693057
22 49906661 0.440232536 72.8556423690925
22 49906749 0.4491742996 72.8556818964309
22 49906850 0.4544966396 72.8557278005915
22 49907281 0.4575033029 72.8559249845151
22 49907446 0.4610103161 72.8560010512172
22 49907790 0.4697145742 72.8561626330307
22 49908368 0.4753226757 72.8564373695373
22 49908437 0.479007625 72.8564704210634
22 49908804 0.5052448865 72.8566558459368
22 49908818 0.5325078495 72.8566633010467
22 49909149 0.8401060712 72.8569413761562
22 49909385 0.8617202887 72.8571447421444
22 49909511 0.861643907 72.8572533092766
22 49909707 0.8664750267 72.8574231383819
22 49909891 22.8969965228 72.861636185742
22 49909903 28.6565353762 72.8619800641666
22 49910286 28.6565353762 72.8729555172157
22 49910431 40.4044801003 72.8788141668302
22 49910517 54.1003486888 72.8834667968174
22 49911171 54.1003486888 72.9188484248599
22 49911182 54.1003486888 72.9194435286955
22 49911222 54.1003486888 72.921607542643
22 49911251 54.1003486888 72.923176452755
22 49911525 54.1003486888 72.9379999482958
22 49911677 54.1003486888 72.9462232012964
22 49911808 54.0391141028 72.9533023252439
22 49911908 8.4066628172 72.9541429915256
22 49912000 2.3297377535 72.954357327399
22 49912350 3.5814801308 72.9556108454447
22 49912379 5.3919051345 72.9557672106936
22 49912382 7.0741904009 72.9557884332648
22 49912406 8.8596632146 72.956001065182
22 49912826 1.3430238968 72.9565651352186
22 49913022 1.1022102233 72.9567811684224
22 49913096 0.8951645436 72.9568474105986
22 49913170 0.6553196273 72.956895904251
22 49913238 0.526389088 72.956931698709
22 49915815 0.5279528581 72.9582922332244
22 49915931 0.5278917157 72.9583534686634
22 49915932 0.5285992226 72.9583539972626
22 49916533 0.5291001014 72.9586719864236
22 49916766 0.5291001014 72.9587952667472
22 49917935 0.5292437297 72.9594139526672
22 49918817 0.5295200106 72.9598809893165
22 49919182 0.5288910242 72.9600740345404
22 49921946 0.6152908403 72.961774698423
22 49923260 0.7793073426 72.9627987082712
22 49923659 0.8037187507 72.9631193920527
22 49924659 1.2007537087 72.9643201457614
22 49924929 1.3369555475 72.9646811237592
22 49925027 1.3734914251 72.9648157259189
22 49925268 1.5258706734 72.9651834607511
22 49925408 1.6946455098 72.9654207111225
22 49925602 2.0871274947 72.9658256138565
22 49925863 3.310296571 72.9666896012615
22 49926273 3.7715392789 72.9682359323659
22 49926291 4.1939530262 72.9683114235203
22 49926366 4.2295164394 72.9686286372533
22 49926464 4.2269969068 72.9690428829502
22 49926742 4.199546999 72.9702103570159
22 49926902 57.5221235407 72.9794138967824
22 49926967 65.4422233007 72.983667641297
22 49927144 86.6571378209 72.9990059546912
22 49927174 91.4555186615 73.0017496202511
22 49927332 91.4555186615 73.0161995921996
22 49927337 91.4555186615 73.0166568697929
22 49927498 91.4555186615 73.0313812082974
22 49927650 91.4555186615 73.045282447134
22 49927694 91.4555186615 73.049306489955
22 49927716 91.4555186615 73.0513185113656
22 49927745 91.4555186615 73.0539707214068
22 49927888 91.4555186615 73.0670488605754
22 49928018 91.4555186615 73.0789380780014
22 49928073 91.4555186615 73.0839681315278
22 49928169 91.4555186615 73.0927478613193
22 49928522 38.1647480487 73.1062200173805
22 49928589 38.1729496004 73.1087776050037
22 49928810 37.8742648628 73.1171478175384
22 49928846 2.6966889386 73.1172448983402
22 49928951 2.6911174274 73.11752746567
22 49929361 0.8358554137 73.1178701663897
22 49929587 0.6814366954 73.1180241710828
22 49929665 0.6250074284 73.1180729216622
22 49930225 0.5741815069 73.1183944633061
22 49930286 0.5737795041 73.1184294638558
22 49930353 0.5734447626 73.118467884655
22 49930455 0.5466583729 73.118523643809
22 49930652 0.5265280475 73.1186273698343
22 49930716 0.4795491342 73.118658060979
22 49931056 0.3326374646 73.1187711577169
22 49931136 0.3328992962 73.1187977896606
22 49932138 0.333644462 73.1191321014115
22 49932391 0.3343336063 73.1192166878139
22 49932580 0.3366021461 73.1192803056195
22 49932715 0.3381253272 73.1193259525387
22 49932767 0.3405087822 73.1193436589954
22 49933019 0.3385803111 73.1194289812338
22 49933050 0.3417341008 73.1194395749909
22 49933292 0.3484052209 73.1195238890543
22 49934171 0.3729308756 73.119851695294
22 49934622 0.3723308938 73.1200196165271
22 49937162 0.3745732973 73.1209710327022
22 49937184 0.3763878218 73.1209793132343
22 49937283 0.3784123048 73.1210167760525
22 49937381 0.380795078 73.1210540939701
22 49939309 0.3848742257 73.1217961314773
22 49939322 0.388162216 73.1218011775861
22 49940530 0.3888420888 73.1222708988294
22 49940792 0.3939099475 73.1223741032356
22 49942212 0.4320797986 73.1229876565496
22 49942820 0.4023242584 73.1232322696987
22 49943151 0.404408927 73.1233661290536
22 49943496 0.4187593601 73.1235106010328
22 49944064 0.4760439942 73.1237809940215
22 49944457 0.4276588729 73.1239490639586
22 49944519 0.4057462393 73.1239742202254
22 49944632 0.397076886 73.1240190899135
22 49944957 0.4038684902 73.1241503471728
22 49944991 0.4039813351 73.1241640825382
22 49945041 0.4188329986 73.1241850241882
22 49946161 0.4056590095 73.1246393622788
22 49946223 0.3690893955 73.1246622458213
22 49946905 0.3412422384 73.1248949730279
22 49947156 0.3248412291 73.1249765081764
22 49947789 0.3205458368 73.1251794136911
22 49947868 0.3205679789 73.1252047385614
22 49948250 0.3238862027 73.1253284630909
22 49948322 0.3263031905 73.1253519569206
22 49948734 0.3418894237 73.1254928153631
22 49949189 0.4326467415 73.1256896696305
22 49949604 0.3430757937 73.1258320460849
22 49949651 0.3095226189 73.125846593648
22 49950208 0.2912976305 73.1260088464282
22 49950669 0.2744989981 73.1261353904663
22 49950847 0.2700739612 73.1261834636314
22 49951071 0.2272178665 73.1262343604335
22 49951174 0.1979110431 73.126254745271
22 49955081 0.2005465447 73.1270382806211
22 49955205 0.2019914573 73.1270633275618
22 49955490 0.2023173888 73.1271209880176
22 49956008 0.2026490263 73.1272259602132
22 49957617 0.9680031807 73.128783477331
22 49957626 1.5464897645 73.1287973957389
22 49957671 1.9747986722 73.1288862616791
22 49958491 8.769243318 73.1360770411999
22 49959052 1.9133129111 73.137150409743
22 49959458 2.3135926692 73.1380897283667
22 49960229 0.6964092137 73.1386266598704
22 49960391 0.5555748533 73.1387166629967
22 49960953 0.7083277431 73.1391147431883
22 49961348 0.7179474796 73.1393983324427
22 49961514 0.8303684419 73.1395361736041
22 49961551 0.9506623063 73.1395713481094
22 49961586 1.0753136838 73.1396089840884
22 49961684 1.2593518246 73.1397324005672
22 49962044 0.7687536715 73.1400091518889
22 49962414 0.2127285869 73.1400878614661
22 49962742 0.1827863418 73.1401478153862
22 49962954 0.1723449048 73.140184352506
22 49965048 0.1693792243 73.1405390326017
22 49968274 0.1441423867 73.1410040359412
22 49968720 0.1229387573 73.141058866627
22 49968953 0.122101612 73.1410873163025
22 49969070 0.0962327682 73.1410985755364
22 49969153 1.5714774275 73.1412290081629
22 49969507 0.6433697775 73.1414567610641
22 49970038 0.3630914983 73.1416495626497
22 49970620 0.2148449937 73.141774602436
22 49970798 0.0714014367 73.1417873118918
22 49971225 0.0309646924 73.1418005338154
22 49971949 0.0221330296 73.1418165581289
22 49976055 0.0221472557 73.1419074947608
22 49977149 0.022127772 73.1419317025433
22 49977198 0.0221577177 73.1419327882715
22 49977557 0.0221577177 73.1419407428922
22 49977999 0.0221577177 73.1419505366034
22 49978023 0.0221891892 73.141951069144
22 49978200 0.0221891892 73.1419549966304
22 49978215 0.0227950076 73.1419553385555
22 49978453 0.0230067936 73.1419608141724
22 49978502 0.0241480951 73.141961997429
22 49978575 0.0249656552 73.1419638199219
22 49978711 0.0249656552 73.141967215251
22 49979088 0.1704433909 73.1420314724094
22 49979231 0.5537329936 73.1421106562275
22 49980588 0.4393598411 73.1427068675318
22 49980759 0.2812315992 73.1427549581353
22 49980781 0.1155993854 73.1427575013218
22 49981660 0.1153523503 73.1428588960377
22 49984688 0.542103869 73.144500386553
22 49984967 0.5507400083 73.1446540430153
22 49985339 0.5558636873 73.144860824307
22 49988574 0.2515621006 73.1456746277024
22 49988815 0.1286360108 73.145705628981
22 49990470 0.1286194771 73.1459184942157
22 49991555 0.1286194771 73.1460580463483
22 49991660 0.1286937712 73.1460715591943
22 49992695 0.1297177603 73.1462058170762
22 49993745 0.1310658564 73.1463434362254
22 49994152 0.1310658564 73.146396780029
22 49997158 0.1310658564 73.1467907639933
22 49997614 0.1310667948 73.1468505304517
22 49997706 0.1313729993 73.1468626167677
22 49997967 0.1313729993 73.1468969051205
22 49998877 0.1315909877 73.1470166529193
22 50000058 0.1318699623 73.1471723913448
22 50000463 0.1318990574 73.147225810463
22 50001291 0.1319916157 73.1473350995208
22 50001481 0.1320048447 73.1473601804413
22 50002555 0.1320150636 73.1475019646196
22 50002583 0.1320502549 73.1475056620268
22 50002825 0.1383147592 73.1475391341985
22 50003305 0.2083879304 73.1476391604051
22 50003853 0.2719611808 73.1477881951322
22 50004012 0.2719374277 73.1478314331832
22 50006078 0.4983397856 73.1488610031802
22 50007672 0.3203713842 73.1493716751666
22 50008366 0.162031998 73.1494841253732
22 50008572 0.1372634349 73.1495124016408
22 50008969 0.1355028491 73.1495661962719
22 50010073 0.1559762443 73.1497383940456
22 50010570 0.1872242427 73.1498314444943
22 50011032 0.277293998 73.1499595543213
22 50011750 0.277293998 73.1501586514119
22 50011787 0.3056874629 73.150169961848
22 50011983 0.3263699852 73.1502339303651
22 50012310 0.3347311178 73.1503433874406
22 50012419 0.3423017729 73.1503806983339
22 50013402 0.3389346338 73.1507138710789
22 50013523 0.3378952698 73.1507547564066
22 50013573 0.3377258262 73.1507716426979
22 50014002 0.3377370706 73.1509165319011
22 50014369 0.3459359715 73.1510434904027
22 50015145 0.4829389785 73.15141825105
22 50015327 0.5802446627 73.1515238555786
22 50015848 0.58150851 73.1518268215123
22 50017234 0.8372015463 73.1529871828555
22 50017556 0.663824339 73.1532009342927
22 50018497 0.0975710423 73.1532927486435
22 50019813 0.0610234232 73.1533730554684
22 50020216 0.0541979969 73.1533948972611
22 50021820 0.0540619437 73.1534816126188
22 50021903 0.0534606764 73.153486049855
22 50022166 0.0532961679 73.1535000667471
22 50025205 0.0532751162 73.1536619698253
22 50025744 0.0532444065 73.1536906685604
22 50026314 0.0532052535 73.1537209955549
22 50030125 0.0531981839 73.1539237338337
22 50030672 0.0531842325 73.1539528256089
22 50031073 0.0531777506 73.1539741498869
22 50031521 0.0531777506 73.1539979735192
22 50032122 0.0531760093 73.1540299323007
22 50034477 0.0531641039 73.1541551337654
22 50034660 0.0531641039 73.1541648627964
22 50034987 0.0531641039 73.1541822474584
22 50037891 0.0531625471 73.1543366314952
22 50041602 0.0531645267 73.1545339250538
22 50041972 0.0531244071 73.1545535810844
22 50042383 0.0531001544 73.1545754052479
22 50043750 0.4366214139 73.1551722667207
22 50043795 1.1749152051 73.1552251379049
22 50044516 0.9567487561 73.155914953758
22 50044546 0.7092305882 73.1559362306757
22 50044640 0.325946769 73.155966869672
22 50044824 0.0722137755 73.1559801570067
22 50048915 0.0722331971 73.156275663016
22 50049040 0.0773886922 73.1562853366025
22 50050847 1.3224970637 73.1586750887966
22 50050859 2.7605634497 73.158708215558
22 50050912 2.7584026973 73.158854410901
22 50051548 0.5933814674 73.1592318015143
22 50051989 0.5933814674 73.1594934827414
22 50052607 0.5753592395 73.1598490547514
22 50053384 0.5600011131 73.1602841756163
22 50053871 0.5793327029 73.1605663106426
22 50054390 0.9270374065 73.1610474430565
22 50054651 0.8212672368 73.1612617938054
22 50057211 0.3571436772 73.162176081619
22 50058346 0.3326181834 73.1625536032571
22 50059540 0.3301104537 73.1629477551389
22 50060158 0.3312375823 73.1631524599647
22 50062427 0.7446607627 73.1648420952353
22 50066750 0.9638480742 73.16900881046
22 50069833 17.4429545679 73.2227854393929
22 50070991 6.6643884862 73.2305028012599
22 50071019 1.2666944688 73.230538268705
22 50072123 1.3327915214 73.2320096705447
22 50072755 1.5092497285 73.232963516373
22 50073737 2.7081742531 73.2356229434896
22 50076296 2.7245461256 73.242595057025
22 50077262 2.7298328793 73.2452320755864
22 50077362 2.7389853707 73.2455059741235
22 50078795 2.7193749891 73.2494028384829
22 50079133 4.0064102939 73.2507570051622
22 50079434 3.9320965041 73.25194056621
22 50079563 3.8235831706 73.252433808439
22 50079694 3.7008838016 73.252918624217
22 50080555 3.7592645894 73.2561553510284
22 50080662 3.8883576195 73.2565714052937
22 50081253 5.1940550885 73.259641091851
22 50081304 6.5003213924 73.259972608242
22 50081518 6.5330138665 73.2613706732095
22 50081845 5.747994957 73.2632502675604
22 50081854 5.0194271563 73.2632954424048
22 50082030 4.8177417624 73.264143364955
22 50082127 4.1731519048 73.2645481606898
22 50082489 3.8339322311 73.2659360441574
22 50082518 3.7351850112 73.2660443645228
22 50082673 1.0055767709 73.2662002289222
22 50082971 1.0817877149 73.2665226016613
22 50083019 1.1752235518 73.2665790123918
22 50083087 1.1896381792 73.266659907788
22 50083108 1.316744582 73.2666875594242
22 50083193 1.4270861112 73.2668088617436
22 50083962 1.3597688934 73.2678545240227
22 50084174 1.2640306278 73.2681224985158
22 50084291 1.1764756432 73.268260146166
22 50085210 1.1854921512 73.269349613453
22 50085220 1.1933392375 73.2693615468453
22 50085456 1.2124585977 73.2696476870744
22 50085484 1.2325315605 73.2696821979581
22 50085731 1.3323646486 73.2700112920263
22 50086334 1.451332677 73.2708864456305
22 50086373 1.561069999 73.2709473273605
22 50086405 1.6791954498 73.2710010616149
22 50086808 1.6907407055 73.2716824301192
22 50086981 1.6910229092 73.2719749770825
22 50087193 1.689474272 73.2723331456281
22 50087337 1.6895899849 73.272576446586
22 50087962 1.6891658282 73.2736321752286
22 50088029 1.6933356722 73.2737456287186
22 50088448 1.2510397028 73.2742698143541
22 50090243 0.9233581729 73.2759272422745
22 50090398 0.6768807027 73.2760321587834
22 50091052 1.5191499293 73.2770256828371
22 50091072 1.6746130045 73.2770591750972
22 50091191 0.8178489267 73.2771564991195
22 50091359 0.4569524303 73.2772332671278
22 50091992 0.4554838249 73.277521588389
22 50092148 0.4027969965 73.2775844247204
22 50092862 0.3890050977 73.2778621743602
22 50092890 0.3726594877 73.2778726088258
22 50095776 0.3588832807 73.278908345974
22 50095813 0.3486218924 73.278921244984
22 50095833 0.3412492106 73.2789280699682
22 50096505 0.3397801829 73.279156402251
22 50096913 0.3389348731 73.2792946876793
22 50097333 0.3381246644 73.2794367000383
22 50097614 0.3370620298 73.2795314144687
22 50098889 0.3324308636 73.2799552638198
22 50099556 0.3287203318 73.2801745202811
22 50099650 0.324330788 73.2802050073752
22 50099799 0.3206797501 73.280252788658
22 50099892 0.3157923541 73.2802821573469
22 50100311 0.3101584467 73.280412113736
22 50100662 0.3065325617 73.2805197066652
22 50101103 0.3033826668 73.2806534984213
22 50101370 0.2989179349 73.2807333095099
22 50101815 0.2930809399 73.2808637305281
22 50102712 0.2845789515 73.2811189978476
22 50102970 0.3128756998 73.2811997197782
22 50103051 0.3025943498 73.2812242299205
22 50103405 0.3654386407 73.2813535951993
22 50103537 0.3510713562 73.2813999366183
22 50103809 0.3540019422 73.2814962251466
22 50104311 0.3486410527 73.2816712429551
22 50104420 0.3433116474 73.2817086639246
22 50104911 0.3413683388 73.281876275779
22 50105000 0.3540694881 73.2819077879634
22 50105163 0.3596198193 73.281966405994
22 50107199 0.5619826037 73.2831106025751
22 50107388 0.5623811134 73.2832168926056
22 50107396 1.0179505178 73.2832250362097
22 50107609 1.3628958659 73.2835153330291
22 50107734 4.1111455112 73.284029226218
22 50107754 7.0509698728 73.2841702456155
22 50108238 25.0130858271 73.2962765791558
22 50108249 25.0168686174 73.2965517647106
22 50108991 25.0168686174 73.3151142812247
22 50109511 24.990982037 73.328109591884
22 50110689 21.9450119564 73.3539608159686
22 50111289 13.6861874861 73.3621725284602
22 50112132 13.5685871247 73.3736108474064
22 50113084 13.0772256945 73.3860603662675
22 50113185 5.3674342828 73.38660247713
22 50114562 4.8404837963 73.3932678233176
22 50117191 4.8257735253 73.4059547819156
22 50118149 7.8361418055 73.4134618057653
22 50118606 7.8340326241 73.4170419586745
22 50118723 11.3462849999 73.4183694740195
22 50119885 10.5307704739 73.4306062293102
22 50120255 10.5307704739 73.4345026143855
22 50120525 8.2152991933 73.4367207451677
22 50124094 0.2966794648 73.4377795941776
22 50128268 0.2970346297 73.4390194167219
22 50132379 0.2974603296 73.4402422761369
22 50134204 0.3321689994 73.4408484845608
22 50135148 0.3325441821 73.4411624062687
22 50142933 0.6683264926 73.4463653280136
22 50142934 1.0204558796 73.4463663484695
22 50144375 1.1209235081 73.4479815992447
22 50145581 1.2604047658 73.4495016473922
22 50146469 1.532986522 73.4508629394238
22 50146609 1.8426182274 73.4511209059756
22 50149696 2.2968011941 73.4582111312618
22 50152008 2.3580101826 73.463662850804
22 50152479 2.3799774758 73.464783820195
22 50152568 2.4826127158 73.4650047727268
22 50152991 2.5686302893 73.4660913033391
22 50153363 2.6434061566 73.4670746504294
22 50153721 2.7447142988 73.4680572581483
22 50154682 2.7925037211 73.4707408542243
22 50158749 3.545888319 73.4851619820177
22 50162630 8.3679134962 73.5176378542965
22 50164078 0.2594894845 73.51801359507
22 50166564 0.2600384801 73.5186600507315
22 50168265 0.2615812229 73.5191050003917
22 50169157 0.2738476226 73.519349272471
22 50169205 0.2897826201 73.5193631820368
22 50169421 0.2961946623 73.5194271600839
22 50170937 0.2901329141 73.5198670015816
22 50172281 0.2218135101 73.5201651189392
22 50173910 0.1672272592 73.5204375321445
22 50175089 0.1530772882 73.5206180102672
22 50178288 0.152728847 73.5211065898488
22 50180497 0.1686147977 73.521479059937
22 50181915 0.168298301 73.5217177069277
22 50181960 0.2016122235 73.5217267794778
22 50182669 0.2123916253 73.5218773651401
22 50182839 0.2251552221 73.5219156415279
22 50183162 0.245134174 73.5219948198661
22 50184591 0.1847747903 73.5222588630414
22 50184903 0.1524293095 73.522306420986
